TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,활동소비내역중복여부,숙박소비내역중복여부
e_e005506,기차표,2,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,7/24/23 9:15,1,33800,기차표 ,,0,0
e_e005506,기차표,3,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,7/24/23 9:21,1,34500,기차표 ,,0,0
e_e005510,현대모터스튜디오 체험 입장권,1,4,1208197322,(주)케이에스넷,서울 강남구 테헤란로103길 9,서울 강남구 삼성동 168-26,4166710,1168010500,7/19/23 0:00,1,21000,현대 모터스튜디오 입장권,,0,0
e_e005527,전시회 티켓,2,2,1028301012,국립중앙박물관,서울 용산구 서빙고로 137,,3102004,1117013500,7/10/23 0:00,1,36000,"거장의 시선,사람을 향하다-입장권",,0,0
e_e005551,아쿠아필드 티켓미리 구매,2,2,2118841856,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,7/29/23 13:12,1,0,아쿠아필드 입장권 ,,0,0
e_e005551,아쿠아필드 티켓미리 구매,3,2,4288601609,미루꾸밀크바,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,2192001,4128111200,7/29/23 18:44,1,11700,미루꾸커피ICE;플랫너티;종이쇼핑백,,0,0
e_e005551,아쿠아필드 티켓미리 구매,4,2,8108502101,고청담,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,2192001,4128111200,7/29/23 18:08,1,61000,고청담 ,,0,0
e_e005551,아쿠아필드 티켓미리 구매,5,2,2018144158,스타필드 아쿠아필드,,,,,7/29/23 14:17,1,11500,구운란;올반 찰 핫도그;식혜,,0,0
e_e005553,국립어린이과학관 상설전시 및 천체투영관 입장료. 고래바위에서기다려 티켓,1,2,,국립어린이과학관,서울 종로구 창경궁로 215,서울 종로구 와룡동 2-70,3005008,1111013000,7/28/23 10:30,1,2000,입장권 ,,0,0
e_e005553,국립어린이과학관 상설전시 및 천체투영관 입장료. 고래바위에서기다려 티켓,2,2,,국립어린이과학관,서울 종로구 창경궁로 215,서울 종로구 와룡동 2-70,3005008,1111013000,7/28/23 11:00,1,2500,입장권,,0,0
e_e005553,국립어린이과학관 상설전시 및 천체투영관 입장료. 고래바위에서기다려 티켓,3,2,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,서울 강남구 삼성동 157-1,3122005,1168010500,7/3/23 0:00,1,38000,고래바위에서 기다려,,0,0
e_e005575,사전예약전시티켓,1,2,2618107403,미디어앤 아트(멘도),서울 성동구 아차산로17길 49,,4109391,1120011500,8/4/23 10:33,1,15000,문도 멘도;판타스틱 시티 라이프,,0,0
e_e005599,KTX 기차표,1,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,7/27/23 8:15,1,104000,기차표,,0,0
e_e005619,아쿠아필드 찜질스파 이용권,1,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,8/3/23 0:00,1,0,[경기]아쿠아필드 고양 찜질스파,,0,0
e_e005627,입장권,0,3,,테르메덴,사실로 984,,,,,1,68400,,4150036000,1,0
e_e005662,아쿠아리움 티켓,0,2,,롯데월드 아쿠아리움,서울 송파구 올림픽로 300 롯데월드몰 B1,,,,,5,40000,,1171010100,1,0
e_e005679,삼다수 생수 1병,1,1,6120867514,세븐일레븐,경남 통영시 광도면 죽림3로 23-28,경남 통영시 광도면 죽림리 1569,3333029,4822034024,7/29/23 7:22,1,1100,광동)제주삼다수,,0,0
e_e005745,코로나 자가키트,0,2,,그루터기 약국,경기 김포시 걸포로 6 103호,,,,,3,8000,,4157010200,0,0
e_e005759,서울센트럴시티터미널 - 군산고속터미널 고속버스표,1,1,6048100854,㈜천일고속 ,부산 서구 구덕로 102-1,부산 서구 충무동1가 7-5,3006005,2614012000,7/30/23 10:07,1,24200,버스비,,0,0
e_e005765,미술전 입장권,1,2,5248601528,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,7/26/23 0:00,1,27000,10%다시 보다:한국근현대미술전(예매당일 사용불가) 외 1건,,0,0
e_e005775,커피,1,1,1431000228,이디야,서울 영등포구 영등포로 353,서울 영등포구 신길동 59-2,3118022,1156013200,8/2/23 11:35,1,3200,(L)HOT아메리카노,,0,0
e_e005781,닭다리살2kg/돼지고기 모듬한한 1.1kg/칠레산 오겹살 1kg /밀푀유나베/삼겹살용모둠쌈/스노우미니크라상/토닉워터제로/무화과/파인애플/머쉬마루버섯/피치트리(술)/리몬체클래식(술),1,5,1078727771,주식회사 대명축산식품,경기 김포시 양촌읍 금포로 1825,경기 김포시 양촌읍 누산리 1063-82,3209136,4157025622,8/1/23 0:00,1,45670,페르디가오 냉동 뼈없는 닭다리살;칠레산 오겹살;[무료배송]돼지고기 모듬 한판,,0,0
e_e005781,닭다리살2kg/돼지고기 모듬한한 1.1kg/칠레산 오겹살 1kg /밀푀유나베/삼겹살용모둠쌈/스노우미니크라상/토닉워터제로/무화과/파인애플/머쉬마루버섯/피치트리(술)/리몬체클래식(술),2,5,2068650913,트레이더스 홀세일 클럽,경기 화성시 동탄대로 451,경기 화성시 오산동 1022,2348100,4159012900,8/3/23 20:19,1,132420,리몬체 클래식;피치트리;무농약 머쉬마루버섯;컷 파인애플/팩;무화과/박스,,0,0
e_e005804,itx예매,1,1,3148210024,한국철도공사 ,대전 동구 중앙로 240,,3164033,3011011300,7/25/23 9:14,1,7500,기차표,,0,0
e_e005804,itx예매,2,1,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,7/31/23 12:30,1,9600,기차표,,0,0
e_e005810,김밥재료,1,2,3310702594,아크로리마트,서울 영등포구 국회대로54길 10,,4154084,1156010800,7/28/23 14:17,1,23250,재사용봉투;추부깻잎;백설)햇반큰공기;CJ)치자+우엉단무지;백설)진한참기름,,0,0
e_e005813,소화제,0,1,,터미널약국,1월-49,,,,,3,4000,,2914011500,0,0
e_e005826,주유소,0,3,,Soli 위례드림주유소,646_7,,,,,1,20000,,1171010900,0,0
e_e005860,에버랜드입장권,0,5,,에버랜드,전대리 310,,,,,1,200000,,4146125000,0,0
e_e005863,파티용품,0,7,,로나파티,평천로 812번길,,,,,4,18500,,4119012300,0,0
e_e005885,인터파크 전시회 (어둠속의대화) 티켓,1,2,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,7/25/23 1:26,3,66000,동탄 어둠속의 대화-입장권,,0,0
e_e005891,숙박,0,2,,동두천 시마호텔,중앙로274번길 9,,,,,1,90000,,4125010300,0,0
e_e005899,주유,1,3,4908602127,(유)금강에너지,전남 나주시 한빛로 165,전남 나주시 빛가람동 35,3295053,4617013400,7/28/23 19:28,1,48000,주유비,,0,0
e_e005910,빛의시어터 전시회 입장료 및 라운지 이용료,1,1,1138638602,주식회사 스마틱스,서울 영등포구 경인로 775,서울 영등포구 문래동3가 55-20,3000028,1156012100,6/13/23 13:04,1,20300,얼리버드-빛의 시어터:달리&가우디-입장권,,0,0
e_e005922,수영복,1,1,1208800767,쿠팡(주),서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,8/17/23 11:00,1,11370,까멜로 투컬러 배색 옆트임 모노키니 수영복,,0,0
e_e005945,주류,1,2,5748501657,와인앤모어,경기 안성시 공도읍 서동대로 3930-39,경기 안성시 공도읍 진사리 354,2012006,4155025031,8/12/23 18:56,1,235000,인천맥주몽유병DIPA;H)(P)발레벨보모스카토;NS 벨라스+끌로뒤발 까베르네 쇼비뇽;(POS)2본입 코팅,,0,0
e_e005947,김밥,0,2,,뚝딱김밥,위례순환로 478  1층,,,,,3,7000,,1171010900,0,0
e_e005973,남이섬 입장권,1,2,2208183676,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,7/27/23 0:00,1,29500,(놀이대전)남이섬 ,,0,0
e_e006057,무선충전밧데리칲,0,1,,소사역다이소,,,,,,3,2000,,4119011000,0,0
e_e006069,햇반6개;수박;소세지;상추;오이;모둠버섯;구이 삼겹살600g;된장찌개 밀키트;쌈장,0,4,,마켓컬리,마켓컬리 본사,,,,,1,93460,,1165010800,0,0
e_e006073,룸사이트예약,0,5,,라그릴스 셀프바베큐,석성로 888번길 37-16 1층,,,,,1,100000,,4146125000,0,0
e_e006145,음료,1,2,2908501860,세븐일레븐,인천 남동구 장아산로 216,인천 남동구 서창동 576-2,3153072,2820010500,8/1/23 11:24,1,3100,팔도)뽀로로딸기맛;칠성)황금보리,,0,0
e_e006208,감정선 프로젝트 사전 예약,1,2,,감정선프로젝트,서울 용산구 회나무로 7,서울 용산구 이태원동 647,3102012,1117013000,7/31/23 0:00,3,19800,60분 키링 페인팅,,0,0
e_e006291,주유비,1,3,1198540996,서일석유(주)락성주유소,서울 관악구 남부순환로 1920,,2000003,1162010100,8/19/23 10:51,1,10000,주유비,,0,0
e_e006314,신풍관 예약금,0,2,,신풍관,01월 28일,,,,,4,21000,,4111512300,1,0
e_e006359,김밥,1,3,3062975017,사보르김밥,서울 성북구 화랑로13길 8,서울 성북구 하월곡동 17-7,4121744,1129013600,8/3/23 9:02,1,10000,고추김밥;왕새우김밥 ,,0,0
e_e006371,사진관예약,0,2,,피움스튜디오,2월-34,,,,,5,40000,,1171011100,0,0
e_e006407,반지의 제왕 오케스트라 공연 티켓,0,2,,인터파크,세종대로 175,,,,,1,90000,,1111011900,0,0
e_e006447,캐리비안베이 티켓,0,2,,11번가,한강대로 416 서을스퀘어 16F (온라인구매),,,,,1,68990,,1114011800,0,0
e_e006448,식사(족발 보쌈),0,8,,유명유기농도야지,신대방3길 29,,,,,3,60000,,1159010900,0,0
e_e006486,버스표,0,3,,동양고속,,,,,,1,40700,,1165010700,0,0
e_e006489,기차표 및 공연티켓,1,1,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,8/8/23 16:35,1,8300,기차표,,0,0
e_e006489,기차표 및 공연티켓,2,1,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,8/8/23 16:38,1,8300,기차표,,0,0
e_e006489,기차표 및 공연티켓,3,1,1018206773,(재)세종문화회관,서울 종로구 세종대로 175,,2005001,1111011900,8/7/23 11:41,1,40000,"[알로하,나의 엄마들]-관람권",,0,0
e_e006489,기차표 및 공연티켓,4,1,2218134988,온오프믹스,서울 강남구 도산대로54길 53,서울 강남구 논현동 102-7,4166284,1168010800,8/9/23 18:18,3,0,입장권,,0,0
e_e006513,호수카라반캠핑장예약,1,2,,호수카라반캠핑장,경기 파주시 광탄면 기산로 413-69,,3206109,4148035028,8/15/23 0:00,1,87000,캠핑장 이용,,0,0
e_e006528,뮤지컬 티켓,1,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,8/29/23 19:30,1,88000,관람권 ,,0,0
e_e006529,놀이시설 체험권 온라인 예매,1,1,6318600114,바운스 슈퍼파크,경기 하남시 미사강변한강로 135,,3202055,4145010900,8/15/23 10:58,1,6000,입장권,,0,0
e_e006529,놀이시설 체험권 온라인 예매,2,1,5248601528,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,8/15/23 0:00,1,25000,바운스슈퍼파크 하남센터,,0,0
e_e006546,복숭아;토마토;박카스;미에로화이바,0,3,,과일집;약국,모름,,,,,3,15000,,1141011800,0,0
e_e006557,간식거리,1,3,,이마트,경기 과천시 별양상가3로 11,경기 과천시 별양동 1-19,3195023,4129010900,8/7/23 19:41,1,22220,서울초코우유;아이시스8.0;상하 유기농 마이리틀;해태 홈런볼 초코;롯데 칸쵸,,0,0
e_e006572,캠핑장,1,2,1438125554,글램비 글램핑,경기 화성시 서신면 해안길 64,,4431335,4159035026,8/28/23 3:07,1,148000,당일6시간+바베큐 무한리필 New 글램핑,,0,0
e_e006587,아쿠아필드 하남 이용권,1,2,2208742885,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,8/10/23 18:12,1,0,[경기]아쿠아필드 하남 워터파크 ,,0,0
e_e006602,주유비,1,2,1340164565,신안산주유소,경기 안산시 단원구 고잔로 86,경기 안산시 단원구 고잔동 534,3190009,4127310100,8/21/23 8:42,1,30000,주유비,,0,0
e_e006788,에버랜드 티켓,0,4,,에버랜드,에버랜드,,,,,5,40000,,4146125000,0,0
e_e006823,테마파크 입장료,1,2,2208742885,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,8/27/23 0:00,1,53550,,,0,0
e_e006823,테마파크 입장료,2,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,8/4/23 11:11,1,45050,캐리비안베이 하이골드시즌 종일권,,0,0
e_e006830,입장권,1,2,5818800040,위더스컴즈(주),,,,,,1,34000,"아쿠아필드 워터파크or 찜질스파 하남,고양,안성점 중 택 1",,0,0
e_e006840,키자니아 입장권,0,2,,키자니아,1월-40,,,,,1,59000,,1171010100,1,0
e_e006862,콘서트 티켓,1,1,,LUCY 콘서트,,,,,8/9/23 0:00,1,123000,관람권,,0,0
e_e006880,컵과일,1,2,1101732700,CU,서울 은평구 응암로22길 10,서울 은평구 응암동 397-66,4133234,1138010700,8/13/23 0:00,1,3200,돌)후룻컵플러스망고,,0,0
e_e006902,뮤지컬 티켓,0,1,,인터파크트리플,727-56,,,,,2,112000,,1117013100,0,0
e_e006911,입장권,1,2,5248601528,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,,1,17500,Artience Park: 미술관에서 만난 이상한과학자,,0,0
e_e006914,수박수영장 뮤지컬 티켓,0,3,,국립중앙박물관 극장 용,서빙고로 137,,,,,1,107700,,1117013300,0,0
e_e006915,주유,0,1,,타이거주유소,222-6,,,,,3,50000,,1138011000,0,0
e_e006918,경기투어패스(48시간) 통합권,0,4,,엘에스컴퍼니(온라인구매),573-2,,,,,1,67600,,5011012900,0,0
e_e006922,6개월 시즌권,1,4,1138521083, ㈜위메프,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327,1153010200,7/10/23 13:37,1,221000,[하루판매]단독특가*서울랜드 입장권,,0,0
e_e006929,경기투어패스,1,3,5248601528,네이버파이낸셜 주식회사 ,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,8/13/23 0:00,1,50700,경기투어패스 통합이용권(런칭이벤트)외 1건,,0,0
e_e006930,입장권,1,3,2208183676,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,8/2/23 0:00,1,183160,(인천 중구)파라다이스시티 씨메르 아쿠아스파 입장권,,0,0
e_e006954,맥주,1,1,2944200736,GS25,인천 남동구 만수서로 95,인천 남동구 만수동 5-453,3153030,2820010300,8/25/23 22:12,1,7990,,,0,0
e_e007132,볼베어파크 온라인예매표,1,4,2208742885,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,8/8/23 16:00,1,30420,[경기 용인]볼베어파크 스포츠 테마파크 입장권,,0,0
e_e007155,캠프통 포레스트 2인 입장권,1,2,2208796800,주식회사 스마트인피니,서울 강남구 압구정로42길 27,서울 강남구 신사동 643-22,4166523,1168010700,8/10/23 11:48,1,0,2인권 주말,,0,0
e_e007213,간식(초콜렛),1,1,8898500545,GS25,서울 동작구 현충로 257,,3119009,1159010600,9/2/23 13:04,1,3000,,,0,0
e_e007216,페스티벌 입장권,1,1,,2023 렛츠락 페스티벌,,,,,7/19/23 0:00,1,104200,입장권,,0,0
e_e007217,강화씨사이드리조트 루지+케이블카 1회권 3매,1,3,5248601528,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,8/9/23 0:00,1,54150,강화 루지&곤돌라 이용권(주중권),,0,0
e_e007218,전시관람티켓,0,2,,(주)카카오,2131,,,,,1,20000,,5011013600,0,0
e_e007269,맥주  등,1,4,4050244245,이마트24,경기 이천시 설성면 진상미로 167,,3207055,4150037024,8/15/23 16:21,1,25200,해태)폴라포포도;크로넨버그1664블랑;1664라거,,0,0
e_e007272,연극,4,4,,하땅세극장,서울 성북구 성북로 5-7,서울 성북구 성북동1가 35-29,3107008,1129010200,7/27/23 0:00,1,76000,입장권,,0,0
e_e007296,랜덤다이버시티 티켓,1,2,5248601528,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,8/7/23 0:00,1,36000,1]색추출 실험,,0,0
e_e007301,아이스 카페라떼,0,2,,빽다방 청라국제업무단지,청라동 95-4 132호,,,,,1,3000,,2826012200,0,0
e_e007306,브런치빈 할인권/아벡데프리츠할인권,1,2,,브런치빈,경기 광주시 문화로 43,경기 광주시 역동 340-4,3211031,4161011200,8/20/23 0:00,3,21000,자유 이용권,,1,0
e_e007306,브런치빈 할인권/아벡데프리츠할인권,2,2,,아벡데프리츠,경기 용인시 수지구 신봉1로 165,,3205014,4146510500,8/20/23 0:00,1,16250,25000원 자유 이용권 ,,0,0
e_e007316,아쿠아리움 입장권,1,2,,코엑스 아쿠아리움,서울 강남구 영동대로 513,,2122002,1168010500,8/17/23 0:00,1,50160,입장권,,0,0
e_e007328,간식,0,5,,가자마트,,,,,,1,15000,,1123010600,0,0
e_e007394,공연 관람표,1,2,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,8/4/23 0:00,3,246000,관람권 ,,0,0
e_e007409,간식,1,2,2068650913,트레이더스 홀세일 클럽,경기 안산시 단원구 중앙대로 397,경기 안산시 단원구 신길동 1687,2190002,4127310300,8/13/23 11:26,1,91400,속이꽉찬 앙금빵;오리온 자일리톨;오리온 초코송이;크라운 쵸코하임;오리온 참붕어빵,,0,0
e_e007431,케이티엑스,1,1,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,,1,95900,기차표 ,,0,0
e_e007460,티켓,1,1,5248601528,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,8/11/23 0:00,1,110000,2023 Micro Seoul Festival : Seoulbound,,0,0
e_e007474,물안경; 아쿠아슈즈,0,1,,주식회사 아성다이소,463,,,,,1,8000,,1168011800,0,0
e_e007484,생수,1,4,1208800767,쿠팡(주),서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,8/25/23 22:17,1,8590,탐사수 무라벨,,0,0
e_e007504,기차표,1,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,8/14/23 15:24,1,6200,기차표 ,,0,0
e_e007504,기차표,2,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,8/14/23 15:24,3,800,기차표,,0,0
e_e007538,고속버스,1,1,1268100067,(주)경기고속,경기 광주시 광주대로 171,,2211001,4161010300,8/14/23 19:36,1,9000,버스표,,0,0
e_e007538,고속버스,2,1,1268100067,(주)경기고속,경기 광주시 광주대로 171,,2211001,4161010300,8/10/23 14:09,1,9000,버스표,,0,0
e_e007593,고속버스 표,1,1,1388128578,(주)동양고속,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017,1165010700,8/15/23 23:28,1,33800,버스표,,0,0
e_e007607,티켓,1,2,2208155597,(주)케이지이니시스,서울 중구 통일로 92,서울 중구 순화동 1-170,3000008,1114016800,7/12/23 20:03,1,313200,,,0,0
e_e007634,친구가 전시회티켓을 가지고 있어서 무료로 관람했다.,0,2,,마이아트뮤지엄,,,,,,5,30000,,1168010500,0,0
e_e007690,서울랜드 after6 입장권,1,4,2118841856,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,8/26/23 0:00,1,59600,[라스트썸머]과천 서울랜드 AFTER6 이용권 한정특가,,0,0
e_e007693,뮤지컬 티켓,0,2,,예스24스테이지1관,1-52,,,,,5,83200,,1111016800,0,0
e_e007705,월미바다열차승차권,1,2,,월미바다열차,인천 중구 월미로 6,,3149043,2811013800,8/26/23 18:30,1,16000,승차권,,0,0
e_e007748,창덕궁티켓,1,2,,,,,,,8/19/23 0:00,1,6000,전각관람,,0,0
e_e007748,창덕궁티켓,2,2,,창덕궁 후원,서울 종로구 율곡로 99,,3100010,1111013000,8/19/23 13:00,1,10000,입장권,,0,0
e_e007770,연극티켓,0,1,,주식회사인터파크트리플,삼성동빌팅10층,,,,,1,14500,,1168010500,0,0
e_e007775,버스티켓,2,1,1148201186,전국고속버스운송사업조합,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017,1165010700,8/27/23 12:10,1,22000,,,0,0
e_e007831,입장권,1,3,2208742885,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,8/26/23 17:33,1,64900,[서울 잠실]롯데월드타워 전망대 서울스카이 입장권,,0,0
e_e007876,서해랑케이블카탑승권,1,4,,서해랑 제부도해상케이블카,경기 화성시 서신면 전곡항로 1-10,경기 화성시 서신면 장외리 618-12,3210093,4159035024,8/26/23 12:25,1,57000,탑승권,,0,0
e_e007878,에버랜드 입장권,0,3,,에버랜드,,,,,,1,78000,,4146125000,0,0
e_e007895,방수팩 2개,0,2,,다이소 홈플러스북수원점,경기 수원시 장안구 경수대로 930,,,,,1,10000,,4111113600,0,0
e_e007925,물과 음료수와 초콜릿을 구매하였습니다,0,1,,Gs25 기흥예현마을점,예현로35번길 23 상가1층,,,,,4,5400,,4146311000,0,0
e_e007937,티켓,1,1,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,8/12/23 1:42,1,46000,에버랜드 종일권;포토패스 교환권,,2,0
e_e007971,차에 기름을 넣었습니다,1,1,1958500979,L&K(주) 원흥.원흥동지점1,경기 고양시 덕양구 서오릉로 712,,3000007,4128110400,8/20/23 9:08,1,52545,주유비,,0,0
e_e008057,전시 입장권,1,1,,국립중앙박물관,서울 용산구 서빙고로 137,,3102004,1117013500,8/1/23 0:00,1,9000,관람권 ,,0,0
e_e008069,캠프통 포레스트 입장권,1,2,2118841856,㈜티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,8/24/23 22:11,1,70200,가평 빠지 캠프통 포레스트 수상레전 단독특가,,0,0
e_e008089,김밥,0,2,,김밥사랑 길동1호점,413-1,,,,,1,8500,,1174010500,0,0
e_e008133,주차비,1,2,,마장호수 제3주차장,경기 파주시 광탄면 기산로 313,경기 파주시 광탄면 기산리 459-7,3206109,4148035028,8/26/23 17:41,1,2000,주차비,,0,0
e_e008170,고속버스,0,2,,티머니,오창공원로 133,,,,,1,51200,,4311425300,0,0
e_e008178,에버랜드 자유이용권,1,1,2208182546,삼성물산(주)에버랜드리조트,서울 중구 통일로 92,서울 중구 순화동 1-170,3000008,1114016800,8/19/23 6:43,1,24000,,,0,0
e_e008181,종이봉투,1,1,2148106825,아트박스,경기 군포시 번영로 504,경기 군포시 산본동 1231,3200025,4141010400,8/24/23 11:57,1,2000,컬러손잡이쇼핑백옐로,,0,0
e_e008214,아쿠아필드 이용권,1,2,8798601942,주식회사 놀이의발견,서울 마포구 월드컵북로56길 9,서울 마포구 상암동 1593,4139550,1144012700,8/25/23 22:01,1,50880,,,0,0
e_e008243,전시회 티켓,1,2,2218134988,(주)온오프믹스,서울 강남구 도산대로54길 53,서울 강남구 논현동 102-7,4166284,1168010800,8/21/23 0:00,1,40000,백희나 그림책전-입장권,,0,0
e_e008245,전시회 티켓,1,2,8248102515,(주)인터파크,서울 강남구 삼성로 512,,3122005,1168010500,7/26/23 10:12,3,21000,스폰지밥의 우당탕탕 시간여행 전 입장권 展,,0,0
e_e008247,영탁콘서트 티켓,0,2,,인터파크,,,,,,1,286000,,1168010500,0,0
e_e008307,장봤습니다,1,8,1768700424,(주)마트킹,경기 수원시 장안구 파장천로 46,경기 수원시 장안구 파장동 474,3174019,4111112900,8/22/23 16:13,1,247200,농심/조청유과;오리온/썬오리지널;곰밥 깐마늘;농심/새우깡블랙;양념매콤닭발,,0,0
e_e008323,계곡식당 예약금,1,4,4536900313,도깨비방망이,경기 양주시 장흥면 권율로 427,경기 양주시 장흥면 석현리 77,3212007,4163034024,8/18/23 21:38,1,50000,장흥도깨비방망이,,1,0
e_e008326,커피,1,1,,메가커피,경기 남양주시 별내중앙로 59,경기 남양주시 별내동 1018-1,3197091,4136011100,8/20/23 11:33,1,900,,,0,0
e_e008333,냉동볶음밥,1,4,1208800767,(주)쿠팡 ,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,,1,20300,집으로온 뿌리야채랑 한우듬뿍 어린이 볶음밥(냉동) 총 3건,,0,0
e_e008355,남이섬 입장권,1,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,8/27/23 1:11,3,29500,남이섬 입장권 ,,0,0
e_e008369,에버랜드 입장권 티켓,1,1,1358504288,에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,8/16/23 17:45,1,57000,,,0,0
e_e008478,콘크리트 유토피아 영화 티켓 예매,1,2,1288552934,메가박스,경기 고양시 일산서구 호수로 817,경기 고양시 일산서구 대화동 2602,3192096,4128710400,8/26/23 9:22,3,8460,관람권,,0,0
e_e008483,야구티켓,1,2,,,,,,,8/16/23 0:00,1,102000,관람권,,0,0
e_e008508,사전 예약권,1,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,8/21/23 0:00,1,32000,[홍대]진격의 거인전 Final in Seoul 정규딜,,0,0
e_e008520,전시관람표,1,2,,주식회사카카오,제주특별자치도 제주시 첨단로 242,제주특별자치도 제주시 영평동 2181,3349191,5011013600,7/19/23 10:09,1,40000,알폰스 무하 이모션 인 서울 ,,0,0
e_e008530,커피,1,2,2048645563,빈스앤베리즈,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,2005005,1117010700,8/26/23 10:09,1,9000,ICE카페아메리카노_시즈널 R ,,0,0
e_e008560,화담카페 베어브릭,0,2,,화담카페,112-51,,,,,1,44000,,4111512800,0,0
e_e008723,바베큐장에서 먹을 고기와 반찬들,1,3,2068650913,트레이더스 홀세일 클럽,서울 노원구 마들로3길 17,서울 노원구 월계동 333-1,4130262,1135010200,9/2/23 20:17,1,231270,,,0,0
e_e008881,에버랜드 연간회원권,0,1,,집에서 어플로 구매,에버랜드로199,,,,,1,140000,,4146125000,0,0
e_e008954,뮤지컬 와일드그레이 티켓,1,1,6598800998,주식회사 뉴프로덕션,서울 종로구 동숭길 55,서울 종로구 동숭동 1-145,4100075,1111016800,8/1/23 13:00,3,51500,뮤지컬 [와일드그레이]-관람권,,1,0
e_e008957,주차비용,1,2,2118212704,탄천 공영 주차장,서울 강남구 삼성로 628,서울 강남구 삼성동 66,3122005,1168010500,8/26/23 17:16,1,7900,주차비,,0,0
e_e009043,캐리비안베이 입장권,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,8/20/23 18:32,1,74000,캐리비안베이 입장권,,1,0
e_e009056,체크남방,1,1,,,,,,,8/25/23 15:23,1,22320,타탄 포켓 체크 셔츠 오버핏 블랙,,0,0
